,file,predicted 1,predicted 2,predicted 3,x,y,z
6913,624-O (Dennis Hooker).jpg,GRAPHICS,DESIGN THEORY,WALLPAPER,3.2459652,3.617812,2.6935854
6914,6240-O (copy neg CoID).jpg,OTHER,INTERIOR DESIGN,FURNITURE,10.297467,7.5186195,4.0799255
6915,6241-O (copy neg CoID).jpg,TABLEWARE,CERAMICS,OTHER,5.834342,-0.90287375,8.239402
6916,6242-O (©CoID).jpg,TEXTILES,WALLPAPER,INTERIOR DESIGN,2.707212,8.635796,4.2481737
6917,6243-O (©CoID).jpg,WALLPAPER,SOUVENIRS,GRAPHICS,2.8774188,5.718434,3.8901336
6918,6244-O (©CoID).jpg,GRAPHICS,WALLPAPER,DESIGN THEORY,3.0019605,5.724909,3.6493876
6919,"6245-O (Dennis Hooker, F.I.B.P, F.R.P.S).jpg",CERAMICS,TABLEWARE,SOUVENIRS,2.389238,0.64014155,9.510194
6920,"6246-O (Dennis Hooker, F.I.B.P, F.R.P.S, Out of production do not use).jpg",TABLEWARE,DOMESTIC APPLIANCES,OPTICAL,4.7637787,-0.10526742,7.8578515
6921,"6248-O (Copy neg, Return to the CoID).jpg",DESIGN THEORY,GRAPHICS,WALLPAPER,4.202751,4.1533036,3.4356236
6922,"6249-O (Copy neg, Return to the CoID).jpg",DESIGN THEORY,WALLPAPER,FURNITURE,3.5397053,6.1973987,4.1133404
6923,6241 H-O.jpg,DOMESTIC APPLIANCES,TOOLS,ENGINEERING,7.052005,1.3988613,6.3014355
6924,6242-H-O.jpg,TOYS,TOOLS,OTHER,6.984445,0.8314696,6.548932
6925,6243-H-O.jpg,TABLEWARE,SMOKING ACCESSORIES,SOUVENIRS,6.342408,1.3700594,5.3388352
6926,6244 H-O (D.R. also stamped).jpg,TABLEWARE,CERAMICS,LIGHTING,3.6468003,0.16526674,8.856634
6927,6245 H-O (D.R.also stamped).jpg,LIGHTING,CERAMICS,OTHER,6.7092,1.1844999,7.8121133
6928,625-O (Dennis Hooker).jpg,SMOKING ACCESSORIES,SOUVENIRS,TOYS,4.087815,2.5585074,5.6294427
6929,"6250-O (Copy neg, Return to the CoID).jpg",FURNITURE,INTERIOR DESIGN,OTHER,10.993631,7.5596085,6.8065224
6930,"6251-O (Copy neg, Return to the CoID).jpg",FURNITURE,INTERIOR DESIGN,DESIGN THEORY,10.846442,8.038323,6.5902033
6931,"6252-O Copy neg, Return to the CoID).jpg",CERAMICS,TABLEWARE,ORNAMENTS,2.7948241,0.5511622,8.789517
6932,"6253-O (Copy neg, Return to the CoID).jpg",FURNITURE,INTERIOR DESIGN,CARPETS,10.670331,7.8849983,5.714811
6933,"6254-O (Copy neg, Return to the CoID).jpg",OTHER,DESIGN THEORY,LIGHTING,6.742455,1.4373997,7.257206
6934,"6255-O (Copy neg, Return to the CoID).jpg",DOMESTIC APPLIANCES,TABLEWARE,LIGHTING,6.8265276,1.3812319,6.577227
6935,"6256-O (Copy neg, Return to the CoID).jpg",TOYS,DOMESTIC APPLIANCES,TRANSPORT,8.873819,3.1549144,4.0746465
6936,"6257-O (Copy neg, Return to the CoID).jpg",INTERIOR DESIGN,GRAPHICS,PORTRAITS,8.547645,5.895584,3.6490896
6937,"6258-O (Copy neg, Return to the CoID).jpg",HEATING,INTERIOR DESIGN,TRANSPORT,7.9525633,2.433035,5.5959024
6938,"6259-O (Copy neg, Return to the CoID).jpg",LIGHTING,TABLEWARE,DOMESTIC APPLIANCES,6.8571568,1.0664601,8.139205
6939,6251 T-O.jpg,GRAPHICS,DESIGN THEORY,WALLPAPER,3.7149525,4.4271955,2.2021463
6940,62510 T-O 2.jpg,FURNITURE,GRAPHICS,DESIGN THEORY,4.894905,4.5594597,2.977139
6941,62511 T-O 2.jpg,GRAPHICS,SOUVENIRS,DESIGN THEORY,3.5246222,4.5782194,2.4399824
6942,62512 T-O 2.jpg,GRAPHICS,DESIGN THEORY,WALLPAPER,3.853594,4.5965614,2.4675708
6943,62513 T-O 2.jpg,GRAPHICS,WALLPAPER,DESIGN THEORY,3.8596435,4.6849303,2.6297834
6944,62514 T-O 2.jpg,DESIGN THEORY,SOUVENIRS,OTHER,5.1573195,4.3746376,4.2895427
6945,62515 T-O 2.jpg,GRAPHICS,DESIGN THEORY,SMOKING ACCESSORIES,3.8557355,4.156084,2.869347
6946,62516 T-O 2.jpg,GRAPHICS,WALLPAPER,DESIGN THEORY,3.6454902,4.854753,2.8551335
6947,62517 T-O 2.jpg,GRAPHICS,DESIGN THEORY,WALLPAPER,3.9028633,4.4825454,2.4815402
6948,62518 T-O.jpg,GRAPHICS,DESIGN THEORY,WALLPAPER,3.7877898,4.5841727,2.701593
6949,62519 T-O.jpg,GRAPHICS,DESIGN THEORY,SMOKING ACCESSORIES,3.740022,4.509378,2.7514951
6950,6252 T-O.jpg,GRAPHICS,TOYS,WALLPAPER,3.9793272,4.6461225,2.8571439
6951,62520-T-O.jpg,CLOCKS,DESIGN THEORY,GRAPHICS,6.462008,0.4583018,3.7449076
6952,62521 T-O.jpg,GRAPHICS,DESIGN THEORY,WALLPAPER,3.8912036,4.478213,2.8079312
6953,62522 T-O.jpg,GRAPHICS,TOYS,DESIGN THEORY,3.9927645,4.3299537,2.9767754
6954,62523 T-O.jpg,GRAPHICS,WALLPAPER,DESIGN THEORY,3.7548513,4.84741,2.8193507
6955,6253-T-O.jpg,GRAPHICS,DESIGN THEORY,WALLPAPER,3.7032194,4.364234,2.3059316
6956,6254 T-O.jpg,DESIGN THEORY,OTHER,FURNITURE,4.764062,4.506503,3.032403
6957,6255 T-O 2.jpg,GRAPHICS,DESIGN THEORY,WALLPAPER,3.9407508,4.443514,2.3539166
6958,6256 T-O 2.jpg,GRAPHICS,WALLPAPER,DESIGN THEORY,3.860914,4.6364884,2.5397708
6959,6257 T-O 2.jpg,GRAPHICS,WALLPAPER,DESIGN THEORY,3.6479883,5.315617,3.120846
6960,6258 T-O 2.jpg,GRAPHICS,WALLPAPER,DESIGN THEORY,3.8020122,4.743804,2.595762
6961,6259 T-O 2.jpg,GRAPHICS,DESIGN THEORY,WALLPAPER,3.7386699,4.67737,2.8460975
6962,626-O.jpg,GRAPHICS,SOUVENIRS,SMOKING ACCESSORIES,3.1236978,3.2860768,3.253358
6963,"6260-O (Copy neg, Return to the CoID).jpg",INTERIOR DESIGN,FURNITURE,HEATING,10.306873,7.5965366,4.308337
6964,"6261-O (Copy neg, Return to the CoID).jpg",FURNITURE,INTERIOR DESIGN,HEATING,11.036946,7.579109,6.6278696
6965,"6262-O (Copy neg, Return to the CoID).jpg",INTERIOR DESIGN,FURNITURE,INDUSTRIAL AND MANUFACTURING PROCESSES,8.74531,5.745807,3.6244273
6966,"6263-O (Copy neg, Return to the CoID).jpg",FURNITURE,INTERIOR DESIGN,DESIGN THEORY,11.227449,7.224809,6.1816435
6967,"6264-O (Copy neg, Return to the CoID).jpg",FURNITURE,INTERIOR DESIGN,OTHER,11.112985,7.617368,5.2671576
6968,626126-H-O.jpg,INDUSTRIAL AND MANUFACTURING PROCESSES,TRANSPORT,ENGINEERING,8.8996315,2.3555086,5.04378
6969,62633 H-O.jpg,FURNITURE,INTERIOR DESIGN,OTHER,11.085009,7.4677453,7.0912633
6970,627-O (Dennis Hooker).jpg,SOUVENIRS,GRAPHICS,SMOKING ACCESSORIES,3.800392,2.729861,4.2907224
6971,"6276-O (Dennis Hooker F.I.B.P., F.R.P.S.).jpg",CERAMICS,TABLEWARE,OTHER,3.0488622,0.113763,9.455072
6972,6277-O (©CoID).jpg,TABLEWARE,CERAMICS,OTHER,4.0949264,0.14552781,8.518692
6973,"6278-O (Dennis Hooker F.I.B.P., F.R.P.S.)).jpg",CERAMICS,TABLEWARE,SOUVENIRS,3.1135147,0.23015131,8.801233
6974,628-O.jpg,JEWELLERY,SOUVENIRS,RELIGIOUS OBJECTS,3.961011,2.2306733,6.0423155
6975,6280-O (©CoID).jpg,OTHER,DOMESTIC APPLIANCES,TABLEWARE,6.66482,1.3252681,6.284255
6976,6281-O (©CoID).jpg,TABLEWARE,OTHER,LIGHTING,4.708619,-0.042826917,7.803194
6977,6282-O (©CoID).jpg,FURNITURE,HEATING,INTERIOR DESIGN,11.961541,6.7759504,6.3266706
6978,6283-O (©CoID).jpg,INTERIOR DESIGN,PORTRAITS,GRAPHICS,9.491824,7.9259434,3.511076
6979,6287-O (©CoID).jpg,GRAPHICS,DESIGN THEORY,WALLPAPER,3.1558115,4.25055,2.2550724
6980,6288-O (©CoID).jpg,GRAPHICS,DESIGN THEORY,WALLPAPER,3.7566004,4.4007473,2.2380018
6981,6289-O (©CoID).jpg,DOMESTIC APPLIANCES,PORTRAITS,SANITARY EQUIPMENT,7.070091,1.744414,5.75713
6982,62845-O.jpg,INTERIOR DESIGN,TABLEWARE,TOYS,11.124089,7.736635,2.9820056
6983,629-O (Dennis Hooker).jpg,JEWELLERY,TOYS,SMOKING ACCESSORIES,4.5143,2.771697,6.079011
6984,6290-O (©CoID).jpg,TOOLS,TABLEWARE,TOYS,6.8872313,-0.15175,7.2042503
6985,6291-O (©CoID).jpg,TOOLS,TABLEWARE,SANITARY EQUIPMENT,6.794443,-0.31632185,7.3986716
6986,6292-O (©CoID).jpg,FURNITURE,TOOLS,MUSICAL INSTRUMENTS,11.43787,6.905309,7.1762176
6987,6293-O (©CoID).jpg,FURNITURE,TOOLS,DESIGN THEORY,11.312088,7.054799,7.399894
6988,6294-O (©CoID).jpg,FURNITURE,CARPETS,ORNAMENTS,10.600944,7.6574354,7.315817
6989,6295-O (©CoID).jpg,FURNITURE,INTERIOR DESIGN,CARPETS,10.876204,8.254111,7.150332
6990,6296-O (©CoID).jpg,FURNITURE,TEXTILES,CARPETS,10.47337,7.78561,7.2486496
6991,6297-O (©CoID).jpg,FURNITURE,TEXTILES,CARPETS,10.463562,7.7655616,7.2446275
6992,6298-O (©CoID).jpg,FURNITURE,CARPETS,JEWELLERY,10.459595,7.7715826,7.2597404
6993,6299-O (©CoID).jpg,FURNITURE,INTERIOR DESIGN,ORNAMENTS,10.857738,8.342831,7.141468
6994,62931 H-O.jpg,GRAPHICS,SOUVENIRS,PORTRAITS,6.622078,4.310705,4.3007574
6995,630 H-O.jpg,SOUVENIRS,GRAPHICS,SMOKING ACCESSORIES,3.7085598,2.77252,4.2380724
6996,6300-O (©CoID).jpg,FURNITURE,ORNAMENTS,INTERIOR DESIGN,10.909428,8.383242,7.150634
6997,6301-O (©CoID).jpg,FURNITURE,CARPETS,ORNAMENTS,10.473579,7.771196,7.2629666
6998,6302-O (©CoID).jpg,FURNITURE,INTERIOR DESIGN,CARPETS,11.020612,8.254046,6.5976176
6999,6303-O (©CoID).jpg,FURNITURE,ARCHITECTURE,INTERIOR DESIGN,11.585683,7.606894,7.453075
7000,6304-O (©CoID).jpg,FURNITURE,TEXTILES,TOYS,7.0122814,3.7853901,4.9326344
7001,6305-O (©CoID).jpg,TEXTILES,WALLPAPER,CARPETS,2.1940594,8.74591,4.6231604
7002,"6306-O (Dennis Hooker F.I.B.P., F.R.P.S.).jpg",FURNITURE,ORNAMENTS,OTHER,11.716242,7.296011,7.327208
7003,"6307-O (Dennis Hooker F.I.B.P., F.R.P.S.).jpg",FURNITURE,INTERIOR DESIGN,BUILDING ACCESSORIES,11.66556,7.8920383,7.429154
7004,6309-O (©CoID).jpg,CERAMICS,WALLPAPER,INTERIOR DESIGN,3.1668637,0.55205476,9.389461
7005,63010 H-O.jpg,FURNITURE,DESIGN THEORY,OTHER,10.40354,6.532933,7.3818536
7006,63011 H-O.jpg,GRAPHICS,DESIGN THEORY,OTHER,10.355193,6.4889755,7.370657
7007,63012 H-O.jpg,FURNITURE,DESIGN THEORY,TOOLS,10.446843,6.556467,7.3802834
7008,63013 H-O.jpg,DESIGN THEORY,FURNITURE,ENGINEERING,10.379035,6.5248437,7.377037
7009,6309 H-O.jpg,FURNITURE,DESIGN THEORY,DOMESTIC APPLIANCES,10.391388,6.508899,7.3787856
7010,631-O (Dennis Hooker).jpg,TABLEWARE,ORNAMENTS,SOUVENIRS,3.3875809,-0.28367156,6.988738
7011,6310-O (©CoID).jpg,INTERIOR DESIGN,GRAPHICS,HEATING,10.717392,7.6798806,3.1390102
7012,6312-O (©CoID).jpg,TABLEWARE,CERAMICS,DOMESTIC APPLIANCES,4.548426,-0.25512338,7.939031
7013,6313-O (©CoID).jpg,TABLEWARE,DOMESTIC APPLIANCES,ORNAMENTS,4.394783,0.0020920539,7.700822
7014,6314-O (©CoID).jpg,TABLEWARE,DOMESTIC APPLIANCES,ORNAMENTS,4.46868,0.11688339,7.566982
7015,6315-O (©CoID).jpg,TABLEWARE,DOMESTIC APPLIANCES,LIGHTING,6.9514475,1.1140454,6.9188786
7016,6316-O (©CoID).jpg,JEWELLERY,ORNAMENTS,TOOLS,6.8571877,0.8261988,6.9726315
7017,6317-O (©CoID).jpg,CERAMICS,TABLEWARE,SOUVENIRS,3.2011392,0.79990953,8.73891
7018,6319-O (©CoID).jpg,FURNITURE,ORNAMENTS,INTERIOR DESIGN,11.407441,7.4788494,7.580108
7019,6311 T-O.jpg,INTERIOR DESIGN,FURNITURE,HEATING,10.771803,8.255378,3.4628115
7020,6312 T-O.jpg,INTERIOR DESIGN,FURNITURE,HEATING,10.42615,8.293841,4.1638794
7021,6313 T-O.jpg,INTERIOR DESIGN,FURNITURE,HEATING,9.929059,8.456681,3.8163333
7022,6314 T-O.jpg,INTERIOR DESIGN,HEATING,OPTICAL,10.776626,7.910447,3.0671926
7023,6315 H-O.jpg,INTERIOR DESIGN,FURNITURE,HEATING,9.880309,8.427421,3.8651845
7024,6316 H-O.jpg,INTERIOR DESIGN,HEATING,FURNITURE,10.5488405,7.910917,3.2538247
7025,6317 H-O.jpg,INTERIOR DESIGN,FURNITURE,HEATING,11.248781,7.6074586,3.396886
7026,6318 H-O.jpg,INTERIOR DESIGN,FURNITURE,HEATING,10.822652,7.950388,3.2888658
7027,6319 H-O.jpg,INTERIOR DESIGN,FURNITURE,HEATING,11.580937,7.5778084,3.315932
7028,632-O (Dennis Hooker).jpg,TABLEWARE,ORNAMENTS,CERAMICS,3.4502769,-0.27513057,7.01855
7029,6320-O (©CoID).jpg,TEXTILES,WALLPAPER,CARPETS,2.1959925,8.0022545,4.4657927
7030,6321-O (©CoID).jpg,TEXTILES,FURNITURE,GRAPHICS,3.5142622,7.8994036,4.9539943
7031,"6322-O (©CoID, Out of production do not use).jpg",WALLPAPER,GRAPHICS,TEXTILES,2.6869867,6.428494,3.7673385
7032,6323-O (©CoID).jpg,TEXTILES,WALLPAPER,MATERIALS,3.0045776,8.196034,4.5360284
7033,6324-O (©CoID).jpg,CERAMICS,TABLEWARE,SOUVENIRS,3.2235615,0.57857424,8.797756
7034,6325-O (©CoID).jpg,FURNITURE,ORNAMENTS,TRAVEL GOODS,11.960008,6.7868466,6.3894186
7035,6326-O (©CoID).jpg,TEXTILES,FURNITURE,WALLPAPER,3.5112324,7.803244,4.566831
7036,6327-O (©CoID).jpg,INTERIOR DESIGN,FURNITURE,CARPETS,10.392782,7.9642763,4.8317866
7037,6328-O (©CoID).jpg,TABLEWARE,CERAMICS,DESIGN THEORY,4.9173007,4.4121437,4.0209227
7038,"6329-O (Dennis Hooker, F.I.B.P, F.R.P.S).jpg",TEXTILES,CARPETS,WALLPAPER,2.4168227,7.8155026,4.7569866
7039,6321 T-O.jpg,JEWELLERY,ORNAMENTS,SOUVENIRS,4.009553,2.0960226,6.4681935
7040,6322 T-O.jpg,JEWELLERY,SOUVENIRS,SMOKING ACCESSORIES,4.2172403,2.2672007,6.356534
7041,633-O (Dennis Hooker).jpg,TABLEWARE,SOUVENIRS,SMOKING ACCESSORIES,3.3019228,2.0710719,5.4494896
7042,"6330-O (Dennis Hooker, F.I.B.P, F.R.P.S).jpg",WALLPAPER,TEXTILES,CARPETS,2.2847195,7.6078024,4.52274
7043,6331-O (©CoID).jpg,DOMESTIC APPLIANCES,OTHER,CERAMICS,6.4726624,1.6295396,5.400718
7044,6332-O (©CoID).jpg,CERAMICS,TABLEWARE,ORNAMENTS,3.2654135,0.9977225,8.440104
7045,6333-O (©CoID).jpg,TEXTILES,WALLPAPER,CARPETS,2.7018745,8.410242,4.1155353
7046,6335-O (©CoID).jpg,INTERIOR DESIGN,FURNITURE,TELECOMMUNICATIONS,11.341436,7.6444025,4.152557
7047,6333 H-O.jpg,SOUVENIRS,CERAMICS,JEWELLERY,3.1685207,2.3944328,5.719098
7048,6335 H-O.jpg,TABLEWARE,CERAMICS,SOUVENIRS,3.8512166,0.11309138,8.526813
7049,634-O (Dennis Hooker).jpg,GRAPHICS,SOUVENIRS,SMOKING ACCESSORIES,2.7557669,3.6424515,2.4267163
7050,"6340-O (Dennis Hooker F.I.B.P., F.R.P.S.).jpg",LIGHTING,DOMESTIC APPLIANCES,TOOLS,7.2929215,1.2051256,7.2750154
7051,"6341-O (Dennis Hooker F.I.B.P., F.R.P.S.).jpg",CERAMICS,TABLEWARE,SOUVENIRS,2.446269,0.2367612,9.742159
7052,6342-O (©CoID).jpg,TOOLS,ENGINEERING,DRAWING AND PAINTING EQUIPMENT AND ACCESSORIES,7.0406275,0.16772836,7.039301
7053,6343-O (©CoID).jpg,OPTICAL,DOMESTIC APPLIANCES,PHOTOGRAPHY,7.6734476,1.3827459,6.098954
7054,6344-O (©CoID).jpg,SOUVENIRS,OTHER,GRAPHICS,3.421382,4.2883186,3.4233954
7055,6345-O (©CoID).jpg,OTHER,DOMESTIC APPLIANCES,TOYS,6.5262628,1.9762745,5.822793
7056,6346-O (©CoID).jpg,DOMESTIC APPLIANCES,LIGHTING,TABLEWARE,7.03202,1.234925,6.8911366
7057,"6347-O (Dennis Hooker F.I.B.P., F.R.P.S.).jpg",LIGHTING,TOOLS,SANITARY EQUIPMENT,7.3234763,1.1957583,7.282781
7058,"6348-O (©Dennis Hooker F.I.B.P., F.R.P.S.).jpg",LIGHTING,DOMESTIC APPLIANCES,SANITARY EQUIPMENT,7.316477,1.1745701,7.167769
7059,6349-O (©CoID).jpg,FURNITURE,JEWELLERY,INTERIOR DESIGN,11.735849,7.7714972,7.4653344
7060,6341 M-O.jpg,GRAPHICS,DESIGN THEORY,WALLPAPER,3.7554898,4.0652676,1.9592801
7061,63410 H-O.jpg,GRAPHICS,DESIGN THEORY,SMOKING ACCESSORIES,3.684681,3.8929007,2.3548517
7062,63411 H-O.jpg,GRAPHICS,DESIGN THEORY,SOUVENIRS,3.9352813,4.00348,2.6428635
7063,6342 TM-O.jpg,GRAPHICS,WALLPAPER,DESIGN THEORY,3.3072126,3.6603484,2.172103
7064,6343 M-O.jpg,GRAPHICS,DESIGN THEORY,SOUVENIRS,3.2144027,3.5281203,1.8377985
7065,6344 TM-O.jpg,GRAPHICS,DESIGN THEORY,SOUVENIRS,3.1361496,3.3949783,1.9733794
7066,6345 T-O.jpg,GRAPHICS,WALLPAPER,DESIGN THEORY,3.3083484,3.871073,2.4148889
7067,6346 H-O.jpg,GRAPHICS,SOUVENIRS,DESIGN THEORY,3.019796,3.818336,3.122568
7068,6347 H-O.jpg,GRAPHICS,SOUVENIRS,DESIGN THEORY,3.3273897,3.6938803,1.6271231
7069,6348 H-O.jpg,GRAPHICS,DESIGN THEORY,WALLPAPER,2.7778769,3.738651,2.1180012
7070,6349 H-O.jpg,GRAPHICS,SOUVENIRS,DESIGN THEORY,3.120208,3.4831417,2.4438226
7071,635-O (Dennis Hooker).jpg,JEWELLERY,SOUVENIRS,RELIGIOUS OBJECTS,3.994789,2.0891414,6.4556484
7072,6350-O (©CoID).jpg,FURNITURE,INTERIOR DESIGN,JEWELLERY,11.248726,7.4441442,7.1538396
7073,6351-O (©CoID).jpg,FURNITURE,INTERIOR DESIGN,ORNAMENTS,11.39069,6.975718,7.059377
7074,6352-O (©CoID).jpg,FURNITURE,INTERIOR DESIGN,HEATING,12.110565,6.834757,6.0854526
7075,6353-O (©CoID).jpg,FURNITURE,INTERIOR DESIGN,ORNAMENTS,12.220423,6.815441,5.87804
7076,6354-O (©CoID).jpg,FURNITURE,ORNAMENTS,OTHER,11.617262,7.0229573,7.2827797
7077,6355-O (©CoID).jpg,GRAPHICS,DESIGN THEORY,DRAWING AND PAINTING EQUIPMENT AND ACCESSORIES,4.291742,4.426984,3.3558683
7078,"6356&6357-O (Copy neg, Return to the CoID).jpg",TABLEWARE,TOOLS,OFFICE EQUIPMENT,6.0261,-0.8722912,8.09254
7079,6358-O (copy neg CoID).jpg,TABLEWARE,GRAPHICS,DESIGN THEORY,4.0984282,3.7621725,2.8987868
7080,6359-O (copy neg CoID).jpg,TRAVEL GOODS,FURNITURE,OTHER,5.43523,3.791356,5.9167323
7081,6351 T-O.jpg,INTERIOR DESIGN,FURNITURE,HEATING,10.427758,8.442537,4.054948
7082,63510 T-O.jpg,INTERIOR DESIGN,FURNITURE,DESIGN THEORY,9.890982,7.616096,3.7883797
7083,6352 T-O.jpg,DOMESTIC APPLIANCES,TOYS,OTHER,6.997656,1.6093117,6.092785
7084,6353 T-O.jpg,HEATING,MUSICAL INSTRUMENTS,ORNAMENTS,6.765712,2.4974656,6.0058746
7085,6354 T-O.jpg,LIGHTING,GRAPHICS,DESIGN THEORY,7.1387434,1.1880555,8.30767
7086,6355 T-O.jpg,CERAMICS,TABLEWARE,SOUVENIRS,3.0955184,0.6345715,8.539835
7087,6356 T-O.jpg,CERAMICS,SOUVENIRS,ORNAMENTS,2.8421059,0.66139084,8.755856
7088,6358 T-O.jpg,WALLPAPER,GRAPHICS,TEXTILES,2.7836494,6.851794,3.6614494
7089,6359 T-O.jpg,DESIGN THEORY,ARCHITECTURE,TOYS,5.197012,4.545996,3.9525642
7090,636-O (Dennis Hooker).jpg,JEWELLERY,SOUVENIRS,TABLEWARE,4.009606,2.0762024,6.472744
7091,6360-O + 6361-O (copy neg CoID).jpg,TABLEWARE,PHOTOGRAPHY,TOOLS,6.845342,-0.40337744,7.3627706
7092,6362-O + 6363-O (copy neg CoID).jpg,DOMESTIC APPLIANCES,HEATING,DESIGN THEORY,6.436938,1.9309853,5.5094185
7093,"6364-6365-O (Copy neg, Return to the CoID).jpg",TABLEWARE,SANITARY EQUIPMENT,DOMESTIC APPLIANCES,6.923521,2.141274,6.7634735
7094,"6366-O (Copy neg, Return to the CoID).jpg",INTERIOR DESIGN,FURNITURE,HEATING,11.108711,8.288239,3.556603
7095,6368-O (©CoID).jpg,TRAVEL GOODS,SMOKING ACCESSORIES,FURNITURE,5.325821,3.63571,5.7350864
7096,"6369-O (©CoID, Out of production do not use).jpg",TRAVEL GOODS,SMOKING ACCESSORIES,MUSICAL INSTRUMENTS,5.614643,3.620867,5.8193116
7097,6361 H-O.jpg,FURNITURE,INTERIOR DESIGN,OTHER,11.175452,7.9429483,6.389312
7098,63610 H-O.jpg,MUSICAL INSTRUMENTS,FURNITURE,HEATING,10.991762,6.1257057,6.2030683
7099,63611 H-O.jpg,FURNITURE,MUSICAL INSTRUMENTS,TOYS,11.182224,6.429742,6.2366123
7100,6362 H-O.jpg,FURNITURE,INTERIOR DESIGN,ORNAMENTS,10.975395,7.8795757,6.1125884
7101,6363 H-O.jpg,FURNITURE,INTERIOR DESIGN,HEATING,10.863042,7.945658,6.177327
7102,6364 H-O.jpg,INTERIOR DESIGN,FURNITURE,HEATING,9.881266,8.32653,3.738701
7103,6365 H-O.jpg,DESIGN THEORY,GRAPHICS,MUSICAL INSTRUMENTS,4.6349807,4.3198013,3.4415545
7104,6367 H-O.jpg,FURNITURE,MUSICAL INSTRUMENTS,TOOLS,11.199745,6.554953,6.5065393
7105,6368 H-O.jpg,MUSICAL INSTRUMENTS,TABLEWARE,FURNITURE,10.924105,5.948858,6.182634
7106,6369 H-O.jpg,MUSICAL INSTRUMENTS,TABLEWARE,ORNAMENTS,10.925481,5.949035,6.184136
7107,637-O (Dennis Hooker).jpg,JEWELLERY,SOUVENIRS,ORNAMENTS,4.033771,2.0853443,6.4807878
7108,6370-O (©CoID).jpg,TABLEWARE,DOMESTIC APPLIANCES,CERAMICS,4.707097,-0.15012492,7.883667
7109,"6371-O (Dennis Hooker, F.I.B.P, F.R.P.S).jpg",TABLEWARE,CERAMICS,DOMESTIC APPLIANCES,4.381758,-0.096425034,8.204614
7110,"6372-O (Dennis Hooker, F.I.B.P, F.R.P.S, Out of production do not use).jpg",LIGHTING,TABLEWARE,SANITARY EQUIPMENT,7.2269144,1.1793603,7.636544
7111,"6373-O (Dennis Hooker, F.I.B.P, F.R.P.S, Out of production do not use).jpg",TOOLS,ENGINEERING,OPTICAL,7.4950566,1.109415,6.454679
7112,"6374-O (Dennis Hooker, F.I.B.P, F.R.P.S, Out of production do not use).jpg",LIGHTING,TOOLS,SCIENTIFIC EQUIPMENT,7.241722,1.0021647,7.3532686
7113,"6375-O (©CoID, Kilta, Out of production do not use).jpg",CERAMICS,TABLEWARE,SOUVENIRS,3.5698054,0.2135509,8.868303
7114,"6376-O (©CoID, 'Zoo' childs service).jpg",CERAMICS,TABLEWARE,SOUVENIRS,2.195573,0.85572964,9.440431
7115,"6377-O (©CoID, 'Ulla Procope' (teapot)).jpg",CERAMICS,TABLEWARE,DOMESTIC APPLIANCES,3.3394608,-0.13259576,8.964662
7116,"6378-O (©CoID, 'Inka').jpg",CERAMICS,TABLEWARE,SOUVENIRS,3.1322412,0.3539307,8.998263
7117,"6379-O (©CoID, 'Pencil Service' (plate)).jpg",CERAMICS,TABLEWARE,SOUVENIRS,2.1720335,1.1711227,9.66493
7118,6372 H-O.jpg,CERAMICS,TABLEWARE,SOUVENIRS,2.8214042,0.5720193,9.373792
7119,6373 H-O.jpg,CERAMICS,TABLEWARE,SOUVENIRS,3.0430212,0.55801797,9.174544
7120,6377 H-O.jpg,DESIGN THEORY,DRAWING AND PAINTING EQUIPMENT AND ACCESSORIES,TOYS,4.5790396,4.9357853,3.7706358
7121,6378 H-O.jpg,WALLPAPER,TEXTILES,GRAPHICS,3.1681616,6.3245287,3.6592882
7122,638-O (Dennis Hooker).jpg,CERAMICS,TABLEWARE,SOUVENIRS,2.2021897,0.56791264,9.737328
7123,"6380-O (©CoID, 'Gourmet' (ovenware)).jpg",TABLEWARE,CERAMICS,HEATING,3.8224957,0.14743544,8.729281
7124,"6381-O (©CoID, 'Faience' double teapot)).jpg",TABLEWARE,CERAMICS,SOUVENIRS,3.8604407,0.1910896,8.65291
7125,"6382-O (©CoID, 'Colorado' (cruet.)).jpg",CERAMICS,TABLEWARE,SOUVENIRS,3.4827478,0.349491,8.559238
7126,"6383-O (©CoID, 'Blue casserole').jpg",CERAMICS,TABLEWARE,OTHER,3.0737398,-0.05623263,9.337806
7127,"6384-O (©CoID, 'Stella' service (jug & plate)).jpg",CERAMICS,TABLEWARE,HEATING,2.8864777,0.43172377,9.232701
7128,"6387-O (Dennis Hooker, F.I.B.P, F.R.P.S).jpg",LIGHTING,SOUVENIRS,SANITARY EQUIPMENT,7.3377576,1.1734442,8.093718
7129,"6389-O (Dennis Hooker F.I.B.P., F.R.P.S..jpg",HEATING,TABLEWARE,DOMESTIC APPLIANCES,6.6365304,1.8564482,6.498398
7130,6381-H-O.jpg,FURNITURE,CARPETS,INTERIOR DESIGN,10.858759,7.532626,6.8565316
7131,63810-H-O.jpg,FURNITURE,INTERIOR DESIGN,HEATING,11.948698,7.3732624,7.7159514
7132,63811-H-O.jpg,FURNITURE,INTERIOR DESIGN,HEATING,10.372087,7.651665,4.9918237
7133,63812-H-O.jpg,JEWELLERY,ORNAMENTS,SOUVENIRS,4.0342197,1.9114344,6.54179
7134,63813-H-O.jpg,SMOKING ACCESSORIES,TABLEWARE,SOUVENIRS,3.5403283,0.21725611,7.3820105
